sku,product_state,state_source,evidence_first_month_units,evidence_last_month_units,evidence_max_monthly_increase
OWHILLSBY132160,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
OWHILLSBY135160,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
OWHUNTER31MU090,active,HEURISTIC_PROXY,0.0,9.0,9.0
OWHUNTER31MU160,active,HEURISTIC_PROXY,0.0,5.0,5.0
OWHUNTER46MU090,active,HEURISTIC_PROXY,0.0,7.0,9.0
OWHUNTER46MU160,active,HEURISTIC_PROXY,0.0,5.0,5.0
OWHUNTER51BR090,active,HEURISTIC_PROXY,0.0,6.0,9.0
OWHUNTER51BR160,active,HEURISTIC_PROXY,0.0,4.0,4.0
OWHUNTER51RU090,active,HEURISTIC_PROXY,0.0,7.0,9.0
OWHUNTER51RU160,active,HEURISTIC_PROXY,0.0,4.0,4.0
OWHUNTER52MU090,active,HEURISTIC_PROXY,0.0,6.0,9.0
OWHUNTER52MU160,active,HEURISTIC_PROXY,0.0,7.0,5.0
OWMURRAY160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OWPALACIOBE200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OWWILLOW14MU080,active,HEURISTIC_PROXY,0.0,9.0,10.0
OWWILLOW14MU160,active,HEURISTIC_PROXY,0.0,5.0,6.0
OWWILLOW66MU080,active,HEURISTIC_PROXY,0.0,3.0,9.0
OWWILLOW66MU160,active,HEURISTIC_PROXY,0.0,3.0,5.0
OWWILLOW73MU080,active,HEURISTIC_PROXY,0.0,10.0,9.0
OWWILLOW73MU160,active,HEURISTIC_PROXY,0.0,7.0,7.0
OWWILLOW78MU080,active,HEURISTIC_PROXY,0.0,6.0,10.0
OWWILLOW78MU160,active,HEURISTIC_PROXY,0.0,5.0,7.0
OWWILLOW84MU080,active,HEURISTIC_PROXY,0.0,6.0,9.0
OWWILLOW84MU160,active,HEURISTIC_PROXY,0.0,5.0,6.0
PAALORA368BE080,active,HEURISTIC_PROXY,0.0,8.0,8.0
PAALORA368BE160,active,HEURISTIC_PROXY,0.0,4.0,4.0
PAALORA372MU080,active,HEURISTIC_PROXY,0.0,8.0,8.0
PAALORA372MU160,active,HEURISTIC_PROXY,0.0,4.0,4.0
PAANICE130,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
PAANICE160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
PAANICE200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
PAAVIGNON080,phase_out,HEURISTIC_PROXY,6.0,1.0,1.0
PAAVIGNON160,phase_out,HEURISTIC_PROXY,3.0,0.0,0.0
PACARMEL080,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
PACARMEL130,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
PACASSI080,phase_out,HEURISTIC_PROXY,6.0,2.0,0.0
PACASSI130,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
PAERRIA160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
PAERRIA200,phase_out,HEURISTIC_PROXY,2.0,0.0,1.0
PAESPHERA080,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
PAGALAXY12C160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
PAGALAXY12C200,phase_out,HEURISTIC_PROXY,3.0,1.0,0.0
PAGALAXY59A200,phase_out,HEURISTIC_PROXY,3.0,0.0,0.0
PAGALAXY76A160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
PAHARRITON080,active,HEURISTIC_PROXY,11.0,9.0,3.0
PAHARRITON130,phase_out,HEURISTIC_PROXY,3.0,1.0,1.0
PAIANNA080,phase_out,HEURISTIC_PROXY,5.0,1.0,1.0
PAIANNA130,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
PAIANNA160,phase_out,HEURISTIC_PROXY,3.0,1.0,0.0
PAKINSEYBL080,active,HEURISTIC_PROXY,0.0,8.0,8.0
PAKINSEYBL160,active,HEURISTIC_PROXY,0.0,4.0,4.0
PAMAXIM080,phase_out,HEURISTIC_PROXY,10.0,5.0,1.0
PAMIARI117BE080,active,HEURISTIC_PROXY,0.0,8.0,8.0
PAMIARI117BE160,active,HEURISTIC_PROXY,0.0,3.0,3.0
PAMIARI195CR080,active,HEURISTIC_PROXY,0.0,7.0,7.0
PAMIARI195CR160,active,HEURISTIC_PROXY,0.0,3.0,3.0
PAMORGAN080,phase_out,HEURISTIC_PROXY,4.0,2.0,2.0
PAMORGAN130,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
PAMORGAN160,phase_out,HEURISTIC_PROXY,3.0,1.0,0.0
PAMORGAN200,phase_out,HEURISTIC_PROXY,3.0,0.0,0.0
PANUPA080,active,HEURISTIC_PROXY,11.0,11.0,3.0
PAOLYMPIA200CRBE080,active,HEURISTIC_PROXY,0.0,8.0,8.0
PAOLYMPIA200CRBE160,active,HEURISTIC_PROXY,0.0,3.0,3.0
PAOLYMPIA205CRBE080,active,HEURISTIC_PROXY,0.0,8.0,8.0
PAOLYMPIA205CRBE160,active,HEURISTIC_PROXY,0.0,4.0,4.0
PAPALAZZO080,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
PAPALAZZO200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
PAPALMIRA259097MU080,active,HEURISTIC_PROXY,0.0,7.0,7.0
PAPALMIRA259097MU160,active,HEURISTIC_PROXY,0.0,3.0,3.0
PAPALMIRA861096CRGR080,active,HEURISTIC_PROXY,0.0,7.0,7.0
PAPALMIRA861096CRGR160,active,HEURISTIC_PROXY,0.0,3.0,3.0
PAPALMIRA871095BECR080,active,HEURISTIC_PROXY,0.0,7.0,7.0
PAPALMIRA871095BECR160,active,HEURISTIC_PROXY,0.0,4.0,4.0
PAPALMIRA871097MU080,active,HEURISTIC_PROXY,0.0,7.0,7.0
PAPALMIRA871097MU160,active,HEURISTIC_PROXY,0.0,3.0,3.0
PAPEAK080,phase_out,HEURISTIC_PROXY,4.0,1.0,0.0
PAPEAK200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
PASAJAL130,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
PASAJAL160,phase_out,HEURISTIC_PROXY,2.0,0.0,1.0
PASOLINA080,phase_out,HEURISTIC_PROXY,5.0,1.0,0.0
PASOLINA130,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
PASOLINA160,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
PUSBOAT100140,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
PUSFIELD110R,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
PUSSPACE100140,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RAARGY62GR160,active,HEURISTIC_PROXY,0.0,4.0,3.0
RAARGY62RUST160,active,HEURISTIC_PROXY,0.0,5.0,4.0
RAARGY97BL160,active,HEURISTIC_PROXY,0.0,5.0,4.0
RAARGY97RU080,active,HEURISTIC_PROXY,0.0,9.0,12.0
RAARGY97RU160,active,HEURISTIC_PROXY,0.0,7.0,8.0
RAARGY99RU080,active,HEURISTIC_PROXY,0.0,5.0,4.0
RAARGY99RU160,active,HEURISTIC_PROXY,0.0,4.0,3.0
RABROSA08133,phase_out,HEURISTIC_PROXY,3.0,0.0,0.0
RABROSA08160,phase_out,HEURISTIC_PROXY,3.0,1.0,0.0
RABROSA14133,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
RABROSA14160,phase_out,HEURISTIC_PROXY,4.0,1.0,0.0
RABROSA24133,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RABROSA24160,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
RACANYON29133,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RACANYON29160,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
RACANYON59BEDKBL133,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
RACANYON67LDKGR080,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
RACANYON67LDKGR160,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
RACANYON69BLLGRBR133,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RACANYON88080,phase_out,HEURISTIC_PROXY,6.0,1.0,0.0
RACANYON88160,phase_out,HEURISTIC_PROXY,3.0,1.0,1.0
RACANYON89CRDKBL080,phase_out,HEURISTIC_PROXY,4.0,2.0,2.0
RACANYON89CRDKBL160,phase_out,HEURISTIC_PROXY,4.0,2.0,0.0
RACERISE080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RACERISE160,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
RACHARMING080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RACOOL080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RACRYSTAL080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RADONNA080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RADONNA200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RAFALL080,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
RAFALL120,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
RAFRANCY080,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
RAFRANCY200,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
RAGLAMOUR080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RAINDUS160,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
RALAGUNA080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RALOGA080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RALOGA133,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RALUZIAGR080,active,HEURISTIC_PROXY,14.0,13.0,5.0
RALUZIAGR160,active,HEURISTIC_PROXY,10.0,8.0,4.0
RALUZIAGR160230RR,active,HEURISTIC_PROXY,0.0,1.0,3.0
RALUZIAGREY080,active,HEURISTIC_PROXY,0.0,8.0,12.0
RALUZIAGREY160,active,HEURISTIC_PROXY,0.0,7.0,8.0
RALUZIAPI080,active,HEURISTIC_PROXY,11.0,11.0,3.0
RALUZIAPI160230RR,active,HEURISTIC_PROXY,0.0,2.0,3.0
RALUZIAPI200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RALUZIATE080,active,HEURISTIC_PROXY,9.0,8.0,3.0
RALUZIATE160,active,HEURISTIC_PROXY,14.0,14.0,3.0
RALUZIATE160230RR,active,HEURISTIC_PROXY,0.0,1.0,3.0
RAMALLA77MU080,active,HEURISTIC_PROXY,0.0,10.0,9.0
RAMALLA77MU160,active,HEURISTIC_PROXY,0.0,6.0,6.0
RAMALLA90MU080,active,HEURISTIC_PROXY,0.0,7.0,8.0
RAMALLA90MU160,active,HEURISTIC_PROXY,0.0,6.0,7.0
RAMALLABE080,active,HEURISTIC_PROXY,0.0,8.0,12.0
RAMALLABE160,active,HEURISTIC_PROXY,0.0,3.0,9.0
RAMALLABL080,active,HEURISTIC_PROXY,0.0,10.0,8.0
RAMALLABL160,active,HEURISTIC_PROXY,0.0,6.0,5.0
RAMALLACR080,active,HEURISTIC_PROXY,0.0,9.0,8.0
RAMALLACR160,active,HEURISTIC_PROXY,0.0,7.0,6.0
RAMALLAFOG080,active,HEURISTIC_PROXY,0.0,8.0,8.0
RAMALLAFOG160,active,HEURISTIC_PROXY,0.0,6.0,7.0
RAMALLAGREEN080,active,HEURISTIC_PROXY,0.0,9.0,12.0
RAMALLAGREEN133,active,HEURISTIC_PROXY,0.0,2.0,3.0
RAMALLAGREEN160,active,HEURISTIC_PROXY,0.0,7.0,8.0
RAMALLASI080,active,HEURISTIC_PROXY,0.0,8.0,9.0
RAMALLASI160,active,HEURISTIC_PROXY,0.0,8.0,7.0
RAMARGA27GR080,active,HEURISTIC_PROXY,0.0,6.0,5.0
RAMARGA27GR160,active,HEURISTIC_PROXY,0.0,5.0,4.0
RAMARGA32CR080,active,HEURISTIC_PROXY,0.0,10.0,12.0
RAMARGA32CR160,active,HEURISTIC_PROXY,0.0,8.0,8.0
RAMARION160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RAMASAIBR080,phase_out,HEURISTIC_PROXY,4.0,0.0,0.0
RAMASAIBR160,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
RAMAYSA160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RAMAZEBE135,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RAMAZEBR160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RAMORRISBE160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RANICHOLES160,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
RANIKITA160,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
RAORIGAMI160,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
RAOVELO377BRCR080,active,HEURISTIC_PROXY,0.0,2.0,10.0
RAOVELO377BRCR160,active,HEURISTIC_PROXY,0.0,9.0,9.0
RAOVELO421BE160,active,HEURISTIC_PROXY,0.0,6.0,4.0
RAOVELO421PI160,active,HEURISTIC_PROXY,0.0,4.0,4.0
RAOVELO77160,active,HEURISTIC_PROXY,0.0,7.0,8.0
RAOVELO925BL160,active,HEURISTIC_PROXY,0.0,3.0,4.0
RAOVELO925GR080,active,HEURISTIC_PROXY,0.0,9.0,12.0
RAOVELO925GR160,active,HEURISTIC_PROXY,0.0,6.0,9.0
RAOVELO925PI160,active,HEURISTIC_PROXY,0.0,4.0,3.0
RAOVELO959BL160,active,HEURISTIC_PROXY,0.0,8.0,9.0
RAOVELO959MU160,active,HEURISTIC_PROXY,0.0,4.0,4.0
RAOVELO974PI160,active,HEURISTIC_PROXY,0.0,5.0,4.0
RAP2501100060120,active,HEURISTIC_PROXY,8.0,8.0,3.0
RAP2501100080140,active,HEURISTIC_PROXY,11.0,7.0,3.0
RAP2501102060120,active,HEURISTIC_PROXY,11.0,9.0,3.0
RAP2501102080140,active,HEURISTIC_PROXY,11.0,9.0,3.0
RAP2501102160001,phase_out,HEURISTIC_PROXY,4.0,2.0,0.0
RAP2501102200290,active,HEURISTIC_PROXY,25.0,24.0,5.0
RAP2501300135,phase_out,HEURISTIC_PROXY,3.0,1.0,1.0
RAP2501300160,active,HEURISTIC_PROXY,1.0,1.0,4.0
RAP2501607135,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
RAP2501607200,phase_out,HEURISTIC_PROXY,4.0,0.0,0.0
RAP2501607240,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RAP2501905080,active,HEURISTIC_PROXY,14.0,13.0,3.0
RAP2501906000120,active,HEURISTIC_PROXY,1.0,1.0,3.0
RAP2501906060120,active,HEURISTIC_PROXY,10.0,11.0,4.0
RAPLATINUM01GR160,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
RASANBIO07160,phase_out,HEURISTIC_PROXY,3.0,1.0,0.0
RASANBIO18080,phase_out,HEURISTIC_PROXY,4.0,1.0,0.0
RASANBIO18160,phase_out,HEURISTIC_PROXY,3.0,0.0,0.0
RASANBIO38160,phase_out,HEURISTIC_PROXY,4.0,2.0,0.0
RASANBIO39133,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RASARUK080,active,HEURISTIC_PROXY,2.0,3.0,4.0
RASARUK133,phase_out,HEURISTIC_PROXY,1.0,0.0,1.0
RASARUK160,phase_out,HEURISTIC_PROXY,6.0,2.0,2.0
RASARUK200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RASARUKPI080,active,HEURISTIC_PROXY,8.0,10.0,4.0
RASARUKPI133,phase_out,HEURISTIC_PROXY,1.0,0.0,1.0
RASEDEB080,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
RASEDEB160,phase_out,HEURISTIC_PROXY,6.0,0.0,0.0
RASEDEB200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RASHERMAN065,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RASWIFTBR135,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RATABRIZ080,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
RATAIS080,phase_out,HEURISTIC_PROXY,9.0,4.0,0.0
RATAIS160,phase_out,HEURISTIC_PROXY,8.0,2.0,0.0
RATAIS200,phase_out,HEURISTIC_PROXY,4.0,1.0,0.0
RATAISBR080,active,HEURISTIC_PROXY,0.0,8.0,10.0
RATAISBR160,active,HEURISTIC_PROXY,0.0,6.0,8.0
RATAMMIE080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RATREG05BR080,phase_out,HEURISTIC_PROXY,4.0,0.0,1.0
RATREG05BR133,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RATREG05CR080,active,HEURISTIC_PROXY,2.0,0.0,4.0
RATREG05CR133,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
RATREG05CR160,phase_out,HEURISTIC_PROXY,6.0,1.0,0.0
RATREG05CR200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RATREG05GR080,phase_out,HEURISTIC_PROXY,9.0,1.0,1.0
RATREG05GR133,phase_out,HEURISTIC_PROXY,1.0,0.0,1.0
RATREG05GR200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RATREG20BR133,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
RATREG20CR160,phase_out,HEURISTIC_PROXY,1.0,0.0,2.0
RATREG25BR160,phase_out,HEURISTIC_PROXY,4.0,1.0,0.0
RATREG25CR080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RATREG25CR133,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
RATREG25GR080,phase_out,HEURISTIC_PROXY,5.0,0.0,0.0
RATREG25GR133,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RATREG25GR160,phase_out,HEURISTIC_PROXY,6.0,2.0,0.0
RATRENTINO008LGR160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RATRENTINO03LGR080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RATYRO133,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
RAVALENTINO02RED080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ROOLESM10VICR060,active,HEURISTIC_PROXY,0.0,4.0,5.0
ROOLESM10VICR080,active,HEURISTIC_PROXY,0.0,10.0,16.0
ROOLESM10VICR160,active,HEURISTIC_PROXY,0.0,8.0,8.0
ROOLESM25DGRCR080,active,HEURISTIC_PROXY,0.0,12.0,13.0
ROOLESM25DGRCR160,active,HEURISTIC_PROXY,0.0,8.0,9.0
ROOLESM5CR080,active,HEURISTIC_PROXY,0.0,7.0,11.0
ROOLESM5CR160,active,HEURISTIC_PROXY,0.0,5.0,8.0
ROOLESM66GR060,active,HEURISTIC_PROXY,0.0,5.0,8.0
ROOLESM66GR080,active,HEURISTIC_PROXY,0.0,7.0,8.0
ROOLESM66GR120R,active,HEURISTIC_PROXY,0.0,1.0,3.0
ROOLESM66GR160,active,HEURISTIC_PROXY,0.0,6.0,7.0
ROOLESM66WH060,active,HEURISTIC_PROXY,0.0,5.0,6.0
ROOLESM66WH080,active,HEURISTIC_PROXY,0.0,8.0,10.0
ROOLESM66WH120R,active,HEURISTIC_PROXY,0.0,2.0,3.0
ROOLESM66WH160,active,HEURISTIC_PROXY,0.0,8.0,7.0
ROOLESM90VI060,active,HEURISTIC_PROXY,0.0,5.0,6.0
ROOLESM90VI080,active,HEURISTIC_PROXY,0.0,7.0,14.0
ROOLESM90VI120R,active,HEURISTIC_PROXY,0.0,2.0,3.0
ROOLESM90VI160,active,HEURISTIC_PROXY,0.0,6.0,9.0
ROSTEIN1LGR080,active,HEURISTIC_PROXY,0.0,7.0,9.0
ROSTEIN1LGR160,active,HEURISTIC_PROXY,0.0,8.0,9.0
ROSTEIN4GO080,active,HEURISTIC_PROXY,0.0,2.0,11.0
ROSTEIN4GO160,active,HEURISTIC_PROXY,0.0,5.0,7.0
ROSTEIN5LBL080,active,HEURISTIC_PROXY,0.0,4.0,12.0
ROSTEIN5LBL160,active,HEURISTIC_PROXY,0.0,7.0,8.0
RVBCOM006I160230,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
RVBCOM006I160OV,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RVBCOM006I160R,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
RVBGLAMOURANTCA015160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SA66105160230,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SDVIVIANE200300,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SHPAD050,active,HEURISTIC_PROXY,87.0,132.0,72.0
SHPAD080,active,HEURISTIC_PROXY,89.0,114.0,47.0
SITCOSYPUFGY,active,HEURISTIC_PROXY,0.0,2.0,4.0
SITCOSYPUFPK,active,HEURISTIC_PROXY,0.0,4.0,4.0
SITCOSYPUFTQ,active,HEURISTIC_PROXY,0.0,3.0,3.0
SQARIANA329358206312,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQARIANA339655198149,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQARIANA346642206308,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQARIANA375114151193,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQARIANA375199150195,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQARIANA376029159203,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQARIANA3772566398,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQARIANA378707198295,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQARIANA378714213308,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQARIANA378719203291,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQMAMLOCK370903124184,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQMAMLOCK370913152194,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQMAMLOCK3709926389,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQMAMLOCK3772266292,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQMAMLOCK3772316590,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQMAMLOCK3772336090,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQMAMLOCK3772356298,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQMAMLOCK37735077126,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI12252304,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI239119140188306,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI25880630383,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI26468180298,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI2685251256107151,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI2715421149064094,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI28581329881,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI285878157202,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI3252386792,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI3252416692,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI3252496893,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI325317177240,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI331373127195,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI3397026092,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI33997732086,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI340002180245,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI346367186125,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI352914159202,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI3616116394,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI36163780327,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI361675124183,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI361699147210,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI361719153197,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI365875181241,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI365889172234,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI365904172251,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI365919183233,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI365922177257,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI366009270190,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI366021210300,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI366125154200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI366140298197,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI370647295205,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI37521298150,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI375215126184,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI375218129185,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI376214303207,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI3775616588,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI3775625896,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI3775675996,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI3775686090,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI3775735995,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI3775766396,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI3775776294,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI3775795795,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI3775806489,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI3775825995,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI3775865696,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI3775875791,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI3775956187,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI3775975891,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI3776045995,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI3776056292,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI3776126492,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI3776135695,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI3776145695,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI3776206090,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI3776276086,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI377772198300,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI37791979311,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI37812280128,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI37813584118,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI37814284131,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI37814483130,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI37814984129,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI37815183127,phase_out,HEURISTIC_PROXY,1.0,0.0,1.0
SQZI37815481117,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
